post_id,post_date,user_id,platform,content_type,category,followers,impressions,likes,comments,shares,engagement_rate,sentiment,year,month,month_name,year_month
100237,2022-11-06,5797,YouTube,Reel,Education,17590,105697,9470,533,892,10.31,Positive,2022,11,November,2022-11
100238,2023-03-09,4498,YouTube,Image,Education,24153,23985,1604,129,78,7.55,Negative,2023,3,March,2023-03
100239,2022-02-05,5382,Facebook,Image,Technology,12186,6888,243,52,119,6.01,Neutral,2022,2,February,2022-02
100240,2023-06-15,4244,Facebook,Video,Fashion,9291,74808,2459,302,125,3.86,Positive,2023,6,June,2023-06
100241,2023-08-03,2184,Instagram,Video,Entertainment,1843,5353,144,41,41,4.22,Neutral,2023,8,August,2023-08
100242,2022-09-06,4315,Instagram,Video,Entertainment,21088,42545,325,875,110,3.08,Negative,2022,9,September,2022-09
100243,2024-03-23,5923,Instagram,Reel,Technology,60084,245722,12511,1711,4057,7.44,Neutral,2024,3,March,2024-03
100244,2024-04-06,3383,Twitter,Image,Travel,37884,65576,1411,178,11,2.44,Neutral,2024,4,April,2024-04
100245,2023-02-01,5586,Twitter,Reel,Education,4558,12395,1108,325,101,12.38,Positive,2023,2,February,2023-02
100246,2023-02-07,5866,Instagram,Image,Fashion,50681,107277,3787,581,651,4.68,Positive,2023,2,February,2023-02
100247,2024-03-25,3850,Twitter,Story,Entertainment,95994,204584,6935,1354,778,4.43,Negative,2024,3,March,2024-03
100248,2023-10-23,3052,YouTube,Image,Travel,34407,40944,724,30,104,2.1,Positive,2023,10,October,2023-10
100249,2023-05-19,5744,Instagram,Story,Entertainment,17672,9278,138,14,16,1.81,Negative,2023,5,May,2023-05
100250,2022-07-05,3653,Facebook,Story,Travel,23136,46712,791,370,46,2.58,Neutral,2022,7,July,2022-07
100251,2022-07-12,4299,Twitter,Video,Fashion,2939,4710,205,108,64,8.0,Neutral,2022,7,July,2022-07
100252,2023-08-01,2310,Instagram,Video,Fashion,9952,57553,1460,23,129,2.8,Neutral,2023,8,August,2023-08
100253,2023-06-02,2999,Instagram,Video,Travel,44559,396848,36880,6025,204,10.86,Positive,2023,6,June,2023-06
100254,2023-01-12,4190,Instagram,Reel,Food,18751,83532,4831,852,842,7.81,Neutral,2023,1,January,2023-01
100255,2022-01-06,3939,Facebook,Video,Travel,7411,21517,694,444,72,5.62,Positive,2022,1,January,2022-01
100256,2022-01-09,2089,Instagram,Reel,Education,11630,144768,7531,3401,857,8.14,Negative,2022,1,January,2022-01
100257,2022-11-21,2911,Facebook,Reel,Fashion,15945,67990,4788,1003,391,9.09,Positive,2022,11,November,2022-11
100258,2023-04-21,2362,Instagram,Reel,Technology,10269,21883,1181,153,89,6.5,Positive,2023,4,April,2023-04
100259,2024-05-13,4387,Facebook,Reel,Education,7290,8649,442,102,163,8.17,Neutral,2024,5,May,2024-05
100260,2022-11-10,2744,YouTube,Image,Food,21166,16190,509,181,72,4.71,Neutral,2022,11,November,2022-11
100261,2022-08-22,2019,Instagram,Reel,Entertainment,16249,99699,8541,1332,315,10.22,Neutral,2022,8,August,2022-08
100262,2024-05-12,3305,YouTube,Image,Entertainment,17233,39700,889,540,112,3.88,Positive,2024,5,May,2024-05
100263,2023-10-20,4711,Instagram,Video,Education,5577,19584,192,50,240,2.46,Positive,2023,10,October,2023-10
100264,2022-06-30,3986,YouTube,Reel,Food,8626,99581,6998,1413,171,8.62,Positive,2022,6,June,2022-06
100265,2022-09-10,1994,YouTube,Reel,Technology,26060,109318,6141,582,1541,7.56,Positive,2022,9,September,2022-09
100266,2023-08-21,5708,Twitter,Reel,Fashion,26909,101631,10059,2097,413,12.37,Positive,2023,8,August,2023-08
100267,2024-06-30,1457,Twitter,Reel,Travel,10884,44494,2233,537,710,7.82,Positive,2024,6,June,2024-06
100268,2023-04-13,2881,Instagram,Story,Fashion,27254,13770,143,37,29,1.52,Negative,2023,4,April,2023-04
100269,2022-09-05,5566,Instagram,Reel,Entertainment,21914,171413,12908,474,3935,10.1,Positive,2022,9,September,2022-09
100270,2022-11-03,3133,Twitter,Reel,Education,10376,30227,1106,37,449,5.27,Neutral,2022,11,November,2022-11
100271,2022-08-15,2214,Facebook,Image,Travel,14770,27563,1217,47,185,5.26,Positive,2022,8,August,2022-08
100272,2022-05-25,4235,Instagram,Video,Education,31278,160960,10882,437,930,7.61,Neutral,2022,5,May,2022-05
100273,2024-03-26,4170,Facebook,Story,Entertainment,9686,16948,283,28,39,2.07,Positive,2024,3,March,2024-03
100274,2022-12-10,3238,Twitter,Image,Technology,139837,265394,15822,246,751,6.34,Negative,2022,12,December,2022-12
100275,2024-02-11,1464,Facebook,Story,Food,7291,8121,235,56,21,3.84,Neutral,2024,2,February,2024-02
100276,2023-11-13,1738,Instagram,Video,Entertainment,33344,173802,7030,864,394,4.77,Positive,2023,11,November,2023-11
100277,2023-04-25,3322,Twitter,Video,Entertainment,9513,4741,173,64,14,5.29,Positive,2023,4,April,2023-04
100278,2022-05-26,1173,Twitter,Reel,Travel,28783,38868,1651,190,217,5.29,Positive,2022,5,May,2022-05
100279,2022-07-03,1848,YouTube,Reel,Entertainment,16661,153329,4738,879,1045,4.34,Positive,2022,7,July,2022-07
100280,2022-06-21,1255,Twitter,Reel,Travel,19397,16983,641,151,292,6.38,Positive,2022,6,June,2022-06
100281,2022-01-09,3108,YouTube,Video,Fashion,6856,49306,2303,337,119,5.6,Positive,2022,1,January,2022-01
100282,2023-12-27,3997,Facebook,Reel,Travel,20657,51160,3324,839,143,8.42,Positive,2023,12,December,2023-12
100283,2022-07-26,3904,Facebook,Image,Food,12331,3184,149,8,4,5.06,Negative,2022,7,July,2022-07
100284,2022-09-09,4431,Instagram,Video,Food,23969,143766,9544,1517,708,8.19,Neutral,2022,9,September,2022-09
100285,2022-05-20,2150,Instagram,Reel,Technology,8658,32070,1253,107,223,4.94,Neutral,2022,5,May,2022-05
100286,2024-02-24,1805,Instagram,Story,Travel,52574,132032,2709,730,1536,3.77,Positive,2024,2,February,2024-02
100287,2023-12-30,5358,Instagram,Story,Food,20254,18381,302,5,97,2.2,Neutral,2023,12,December,2023-12
100288,2023-02-14,4859,YouTube,Image,Education,17550,32794,1547,483,58,6.37,Neutral,2023,2,February,2023-02
100289,2022-01-22,2536,YouTube,Reel,Fashion,65614,293377,10129,4481,1934,5.64,Positive,2022,1,January,2022-01
100290,2022-05-18,5329,Twitter,Reel,Travel,16030,66033,4220,296,399,7.44,Neutral,2022,5,May,2022-05
100291,2022-03-08,5574,Instagram,Image,Education,5006,18973,561,169,69,4.21,Neutral,2022,3,March,2022-03
100292,2022-02-12,1590,Twitter,Story,Technology,31068,63777,1880,391,542,4.41,Negative,2022,2,February,2022-02
100293,2024-02-07,4679,YouTube,Video,Fashion,10064,130734,3105,892,201,3.21,Positive,2024,2,February,2024-02
100294,2023-11-28,1602,Facebook,Reel,Food,7979,32333,940,559,159,5.13,Positive,2023,11,November,2023-11
100295,2023-04-24,3193,Instagram,Image,Travel,7959,21072,369,27,161,2.64,Positive,2023,4,April,2023-04
100296,2022-11-07,3977,Twitter,Video,Education,30365,66390,5312,2341,534,12.33,Neutral,2022,11,November,2022-11
100297,2023-06-28,3832,Instagram,Video,Entertainment,19118,35881,816,193,5,2.83,Neutral,2023,6,June,2023-06
100298,2023-07-08,1671,Instagram,Image,Food,11655,43679,2023,130,164,5.3,Positive,2023,7,July,2023-07
100299,2022-12-26,4235,Facebook,Story,Entertainment,36325,77232,1260,154,383,2.33,Positive,2022,12,December,2022-12
100300,2023-09-03,2002,Twitter,Video,Travel,20905,13235,588,237,9,6.3,Positive,2023,9,September,2023-09
100301,2024-01-05,2254,Twitter,Reel,Fashion,36344,241136,17832,4351,294,9.32,Positive,2024,1,January,2024-01
100302,2023-10-26,2391,Facebook,Story,Travel,22700,53806,1164,249,55,2.73,Positive,2023,10,October,2023-10
100303,2022-08-23,2912,YouTube,Video,Food,4816,42450,790,115,96,2.36,Neutral,2022,8,August,2022-08
100304,2024-03-23,1691,Instagram,Reel,Technology,13593,42836,1417,1168,98,6.26,Neutral,2024,3,March,2024-03
100305,2023-12-18,4334,Twitter,Video,Fashion,7072,7183,117,17,26,2.23,Neutral,2023,12,December,2023-12
100306,2022-06-20,4266,Twitter,Image,Food,8299,16478,375,254,37,4.04,Neutral,2022,6,June,2022-06
100307,2023-05-31,4710,Instagram,Image,Food,42253,46945,1161,569,217,4.15,Positive,2023,5,May,2023-05
100308,2024-04-11,1003,Instagram,Reel,Education,32421,202618,6945,1093,649,4.29,Neutral,2024,4,April,2024-04
100309,2024-02-14,5499,Facebook,Story,Food,6178,4118,230,14,22,6.46,Neutral,2024,2,February,2024-02
100310,2023-02-25,5395,Instagram,Reel,Entertainment,24175,214658,21652,973,46,10.56,Positive,2023,2,February,2023-02
100311,2024-05-09,1003,Instagram,Story,Entertainment,28232,57707,2110,378,289,4.81,Positive,2024,5,May,2024-05
100312,2022-10-21,2633,Twitter,Reel,Travel,58690,123060,16616,1520,3720,17.76,Neutral,2022,10,October,2022-10
100313,2024-01-10,3069,YouTube,Reel,Technology,73435,166660,10183,4054,1255,9.3,Positive,2024,1,January,2024-01
100314,2023-02-04,3229,Instagram,Image,Fashion,14451,41173,1078,53,295,3.46,Neutral,2023,2,February,2023-02
100315,2024-03-05,2788,Instagram,Video,Education,5078,13425,485,80,72,4.74,Positive,2024,3,March,2024-03
100316,2023-05-05,4299,Instagram,Image,Food,133741,454805,18748,4961,3165,5.91,Neutral,2023,5,May,2023-05
100317,2023-03-25,1628,YouTube,Reel,Entertainment,14433,36525,1963,171,274,6.59,Neutral,2023,3,March,2023-03
100318,2022-01-18,3343,Instagram,Video,Food,7477,37334,1050,540,226,4.86,Positive,2022,1,January,2022-01
100319,2022-05-13,4294,Facebook,Image,Entertainment,21462,11489,364,37,91,4.28,Positive,2022,5,May,2022-05
100320,2023-04-02,4318,Instagram,Reel,Education,12777,21613,935,55,59,4.85,Positive,2023,4,April,2023-04
100321,2022-04-23,5313,YouTube,Reel,Technology,2487,19676,1067,62,134,6.42,Positive,2022,4,April,2022-04
100322,2023-10-17,1906,Facebook,Reel,Education,26125,195474,9581,3768,2402,8.06,Negative,2023,10,October,2023-10
100323,2023-03-17,2930,YouTube,Video,Food,16018,91036,3230,297,1010,4.98,Positive,2023,3,March,2023-03
100324,2024-05-25,5422,Twitter,Story,Travel,44006,143101,4334,239,857,3.79,Positive,2024,5,May,2024-05
100325,2024-01-28,1065,Twitter,Story,Entertainment,22880,22123,802,526,76,6.35,Neutral,2024,1,January,2024-01
100326,2024-03-14,1729,YouTube,Image,Travel,20413,66125,2382,1457,1012,7.34,Neutral,2024,3,March,2024-03
100327,2022-08-25,3940,Facebook,Image,Technology,35890,76079,2283,346,81,3.56,Negative,2022,8,August,2022-08
100328,2023-06-19,1120,Facebook,Video,Entertainment,10448,16062,883,138,145,7.26,Neutral,2023,6,June,2023-06
100329,2023-06-26,5652,Instagram,Video,Technology,35758,232058,10999,1593,1802,6.2,Positive,2023,6,June,2023-06
100330,2022-08-22,4549,YouTube,Story,Fashion,13951,61509,1094,200,9,2.12,Positive,2022,8,August,2022-08
100331,2023-01-11,2741,Twitter,Image,Entertainment,75934,62856,1286,192,1408,4.59,Neutral,2023,1,January,2023-01
100332,2022-11-30,4797,Instagram,Video,Travel,4081,10235,598,172,19,7.71,Neutral,2022,11,November,2022-11
100333,2022-10-14,3267,YouTube,Reel,Education,13941,54527,1541,717,55,4.24,Positive,2022,10,October,2022-10
100334,2022-03-21,3267,Instagram,Story,Fashion,24539,10961,98,121,29,2.26,Positive,2022,3,March,2022-03
100335,2024-03-15,1526,YouTube,Story,Technology,23485,35629,814,57,259,3.17,Positive,2024,3,March,2024-03
100336,2022-10-10,3338,Instagram,Reel,Technology,33052,333544,19055,4012,1761,7.44,Neutral,2022,10,October,2022-10
100337,2023-08-05,5645,YouTube,Story,Fashion,9464,25906,386,91,43,2.01,Positive,2023,8,August,2023-08
100338,2022-03-26,4654,Facebook,Video,Food,26493,75270,2313,927,420,4.86,Positive,2022,3,March,2022-03
100339,2024-06-12,5535,Twitter,Video,Education,11511,16463,311,111,48,2.85,Neutral,2024,6,June,2024-06
100340,2024-05-08,5460,Instagram,Video,Travel,12984,48456,3589,465,561,9.52,Negative,2024,5,May,2024-05
100341,2024-03-31,5192,Twitter,Story,Travel,66524,53001,1496,259,41,3.39,Neutral,2024,3,March,2024-03
100342,2023-03-10,3941,Facebook,Reel,Travel,17323,50768,2922,667,170,7.4,Positive,2023,3,March,2023-03
100343,2024-01-12,2168,Facebook,Reel,Entertainment,8401,62540,4934,211,754,9.43,Negative,2024,1,January,2024-01
100344,2023-02-25,3007,Facebook,Story,Fashion,49666,19634,498,142,496,5.79,Negative,2023,2,February,2023-02
100345,2022-12-29,5068,Instagram,Image,Food,13678,96129,2610,908,100,3.76,Positive,2022,12,December,2022-12
100346,2023-11-07,5036,Instagram,Image,Entertainment,20324,55599,1769,390,393,4.59,Positive,2023,11,November,2023-11
100347,2023-01-26,1336,YouTube,Video,Education,6795,13772,308,71,199,4.2,Neutral,2023,1,January,2023-01
100348,2022-06-05,4048,Instagram,Reel,Entertainment,18373,77423,4645,1600,1458,9.95,Neutral,2022,6,June,2022-06
100349,2024-02-13,2512,YouTube,Story,Technology,16854,81074,1582,986,511,3.8,Positive,2024,2,February,2024-02
100350,2022-06-10,1326,Facebook,Image,Food,74485,109236,3849,1020,297,4.73,Positive,2022,6,June,2022-06
100351,2024-02-22,5919,Instagram,Story,Travel,14127,64192,2104,670,394,4.94,Neutral,2024,2,February,2024-02
100352,2024-01-27,2619,Instagram,Image,Travel,17086,77757,3518,286,12,4.91,Positive,2024,1,January,2024-01
100353,2022-08-17,3204,Twitter,Story,Education,41922,82648,1102,361,198,2.01,Neutral,2022,8,August,2022-08
100354,2023-10-03,4494,YouTube,Reel,Entertainment,23174,113723,5845,2921,1043,8.63,Positive,2023,10,October,2023-10
100355,2023-08-18,2641,Instagram,Story,Education,14556,53117,2846,277,383,6.6,Negative,2023,8,August,2023-08
100356,2023-11-12,1723,Facebook,Reel,Entertainment,32809,162280,24265,1824,227,16.22,Positive,2023,11,November,2023-11
100357,2023-05-01,1346,YouTube,Image,Entertainment,10177,23356,450,207,185,3.61,Neutral,2023,5,May,2023-05
100358,2022-06-28,2174,YouTube,Image,Fashion,23189,158372,3915,733,1553,3.92,Neutral,2022,6,June,2022-06
100359,2022-12-28,3818,Instagram,Video,Education,14296,98193,3592,1307,550,5.55,Positive,2022,12,December,2022-12
100360,2023-02-25,1407,Instagram,Image,Technology,18717,55764,1608,73,330,3.61,Positive,2023,2,February,2023-02
100361,2022-01-30,5018,Instagram,Video,Entertainment,23951,182544,3257,744,315,2.36,Neutral,2022,1,January,2022-01
100362,2024-06-11,2435,Facebook,Reel,Entertainment,23915,113956,3216,530,1086,4.24,Neutral,2024,6,June,2024-06
100363,2024-01-14,4749,Instagram,Reel,Technology,14976,15991,996,217,165,8.62,Positive,2024,1,January,2024-01
100364,2023-12-07,4195,YouTube,Story,Education,20085,27972,410,317,137,3.09,Neutral,2023,12,December,2023-12
100365,2024-02-29,3005,Twitter,Video,Travel,29038,65391,3128,1106,234,6.83,Negative,2024,2,February,2024-02
100366,2022-07-23,4473,Twitter,Reel,Entertainment,21073,91091,5454,393,909,7.42,Positive,2022,7,July,2022-07
100367,2023-09-06,3668,Instagram,Video,Fashion,5849,29309,878,128,142,3.92,Positive,2023,9,September,2023-09
100368,2022-07-02,4097,Facebook,Video,Technology,34871,127581,6829,6623,660,11.06,Positive,2022,7,July,2022-07
100369,2022-06-19,1912,Twitter,Video,Education,8037,32514,1936,328,222,7.65,Positive,2022,6,June,2022-06
100370,2022-07-12,1726,YouTube,Image,Fashion,4196,9350,287,42,13,3.66,Positive,2022,7,July,2022-07
100371,2023-06-05,4517,Facebook,Video,Travel,31720,151676,4462,406,608,3.61,Negative,2023,6,June,2023-06
100372,2024-04-18,2484,YouTube,Video,Food,38905,208764,9706,998,3075,6.6,Positive,2024,4,April,2024-04
100373,2022-02-16,2352,Instagram,Reel,Travel,13815,19041,1289,278,214,9.35,Neutral,2022,2,February,2022-02
100374,2022-02-01,2609,YouTube,Story,Entertainment,8125,9849,163,93,37,2.97,Neutral,2022,2,February,2022-02
100375,2023-04-15,5315,Facebook,Image,Education,46795,73349,4249,191,1096,7.55,Negative,2023,4,April,2023-04
100376,2023-01-08,3287,Facebook,Video,Technology,2797,6431,304,99,42,6.92,Negative,2023,1,January,2023-01
100377,2023-12-02,1604,Instagram,Story,Travel,15741,7160,143,16,19,2.49,Neutral,2023,12,December,2023-12
100378,2023-08-15,4708,Facebook,Reel,Technology,19100,195546,5711,1269,379,3.76,Positive,2023,8,August,2023-08
100379,2024-02-26,4886,Instagram,Reel,Travel,18298,8116,333,70,18,5.19,Positive,2024,2,February,2024-02
100380,2023-07-28,5532,Instagram,Reel,Travel,19602,119465,2258,361,307,2.45,Negative,2023,7,July,2023-07
100381,2024-02-12,5424,Facebook,Reel,Education,10618,3678,270,85,99,12.34,Positive,2024,2,February,2024-02
100382,2024-01-14,5640,Twitter,Video,Technology,18342,65780,3474,1398,457,8.1,Neutral,2024,1,January,2024-01
100383,2022-03-09,2167,Instagram,Story,Food,22907,79670,3205,1347,533,6.38,Neutral,2022,3,March,2022-03
100384,2023-07-01,1296,Twitter,Video,Food,31698,17047,871,213,158,7.29,Neutral,2023,7,July,2023-07
100385,2023-10-15,4302,Instagram,Image,Fashion,10822,32438,1001,136,130,3.91,Positive,2023,10,October,2023-10
100386,2022-09-27,5929,Twitter,Video,Fashion,14382,8710,425,161,234,9.41,Neutral,2022,9,September,2022-09
100387,2023-01-29,2857,Facebook,Video,Food,57329,59584,3514,9,153,6.17,Negative,2023,1,January,2023-01
100388,2022-02-05,4763,Facebook,Image,Technology,9807,4786,231,63,129,8.84,Positive,2022,2,February,2022-02
100389,2022-01-18,2146,Instagram,Image,Education,34019,171974,5934,762,857,4.39,Positive,2022,1,January,2022-01
100390,2023-07-27,1466,Facebook,Story,Food,10651,14773,255,75,34,2.46,Positive,2023,7,July,2023-07
100391,2024-01-16,3904,YouTube,Image,Education,8893,13449,894,93,149,8.45,Neutral,2024,1,January,2024-01
100392,2023-06-22,1493,Instagram,Story,Technology,9389,10279,312,31,18,3.51,Positive,2023,6,June,2023-06
100393,2023-08-17,5286,Instagram,Video,Technology,10745,86266,2092,236,262,3.0,Positive,2023,8,August,2023-08
100394,2023-11-15,2401,Twitter,Image,Food,83030,71775,1499,450,479,3.38,Negative,2023,11,November,2023-11
100395,2024-06-15,5006,Facebook,Reel,Education,7420,23913,932,166,16,4.66,Neutral,2024,6,June,2024-06
100396,2022-10-23,2039,Facebook,Story,Education,6175,4353,65,30,2,2.23,Positive,2022,10,October,2022-10
100397,2022-01-06,4367,Facebook,Reel,Food,19883,98483,8564,4635,475,13.88,Positive,2022,1,January,2022-01
100398,2023-09-28,2488,Instagram,Image,Food,8182,15634,292,45,140,3.05,Neutral,2023,9,September,2023-09
100399,2022-07-02,1827,Twitter,Video,Technology,25406,52458,3525,516,862,9.35,Neutral,2022,7,July,2022-07
100400,2024-04-10,2237,YouTube,Reel,Entertainment,6317,30952,2378,431,36,9.19,Positive,2024,4,April,2024-04
100401,2024-06-13,1418,Instagram,Video,Travel,18246,72535,3996,807,484,7.29,Neutral,2024,6,June,2024-06
100402,2023-07-04,3375,Instagram,Video,Technology,6395,40406,1656,754,363,6.86,Neutral,2023,7,July,2023-07
100403,2023-01-22,5865,Facebook,Video,Education,179098,757020,37942,794,2978,5.51,Positive,2023,1,January,2023-01
100404,2022-07-15,3241,YouTube,Story,Technology,28420,22395,467,179,6,2.91,Positive,2022,7,July,2022-07
100405,2024-01-17,5082,YouTube,Video,Technology,35192,252351,6602,1900,2429,4.33,Positive,2024,1,January,2024-01
100406,2024-04-21,2316,Instagram,Reel,Education,8632,7772,554,136,211,11.59,Neutral,2024,4,April,2024-04
100407,2022-01-09,1366,Instagram,Video,Fashion,34848,228340,10283,1611,2982,6.51,Positive,2022,1,January,2022-01
100408,2023-10-27,4967,Instagram,Story,Fashion,21675,70851,2277,266,488,4.28,Negative,2023,10,October,2023-10
100409,2023-11-02,3366,Instagram,Reel,Fashion,24359,149473,9169,274,656,6.76,Neutral,2023,11,November,2023-11
100410,2022-02-27,2883,Facebook,Image,Entertainment,7526,3168,67,13,2,2.59,Negative,2022,2,February,2022-02
100411,2023-09-16,3160,Instagram,Story,Travel,12447,13165,282,100,7,2.95,Negative,2023,9,September,2023-09
100412,2023-08-05,5161,Facebook,Video,Education,7282,5404,178,64,20,4.85,Neutral,2023,8,August,2023-08
100413,2023-06-28,3789,Instagram,Reel,Education,10972,53356,2554,480,225,6.11,Positive,2023,6,June,2023-06
100414,2022-08-30,4662,Instagram,Image,Food,14200,18003,636,13,15,3.69,Negative,2022,8,August,2022-08
100415,2022-12-24,3599,Facebook,Story,Technology,34840,54631,1771,252,385,4.41,Neutral,2022,12,December,2022-12
100416,2024-02-10,5923,Instagram,Video,Fashion,26356,34859,1884,399,776,8.78,Positive,2024,2,February,2024-02
100417,2022-05-11,4714,Instagram,Video,Entertainment,32872,182402,3216,950,1896,3.32,Neutral,2022,5,May,2022-05
100418,2022-12-19,3994,Twitter,Image,Travel,27086,36436,1842,417,445,7.42,Positive,2022,12,December,2022-12
100419,2022-10-11,4466,Instagram,Reel,Travel,21485,88247,5293,775,1948,9.08,Neutral,2022,10,October,2022-10
100420,2024-01-28,1398,Facebook,Video,Education,25393,49818,928,446,225,3.21,Positive,2024,1,January,2024-01
